"event_id","disaster_type","location","severity_level","estimated_damage","affected_population"
11319,"Landslide","USA",9,10494901.59,51287
3984,"Volcanic Eruption","Indonesia",9,8881011.49,43079
1247,"Wildfire","USA",9,5570338.04,38502
11332,"Flood","Turkey",9,5284569.91,43697
11345,"Drought","Chile",9,6950157.54,48360
4009,"Landslide","Philippines",9,15920394.6,57623
11353,"Volcanic Eruption","Turkey",9,8161636.84,46446
11355,"Wildfire","Japan",9,4908546.38,50140
4011,"Volcanic Eruption","Philippines",9,7977257.9,35451
4013,"Wildfire","Turkey",9,8066424.76,33489
1248,"Wildfire","Turkey",9,10435825.94,36803
11369,"Earthquake","Japan",9,4256773.29,47956
1253,"Volcanic Eruption","Japan",9,9634718.73,39293
1257,"Earthquake","Turkey",9,7247437.61,42314
11383,"Volcanic Eruption","Philippines",9,7912151.12,41568
4027,"Landslide","Philippines",9,4524069.06,66668
11401,"Hurricane","Turkey",9,2573542.54,38103
4032,"Flood","Philippines",9,12747991.54,44267
11416,"Wildfire","Turkey",9,7612664.85,51147
11431,"Landslide","USA",9,14948413.02,50132
11432,"Hurricane","Philippines",9,7697237.99,50255
11436,"Earthquake","Turkey",9,4473778.84,44136
11446,"Earthquake","India",9,5598116.96,46717
1264,"Hurricane","Turkey",9,12481702.4,60677
11449,"Earthquake","Chile",9,13421052.87,53059
11454,"Landslide","Indonesia",9,9308882.41,53421
11458,"Volcanic Eruption","Chile",9,8319560.85,51457
4036,"Flood","India",9,6885495.05,41798
11481,"Landslide","Chile",9,5352116.26,34588
11499,"Drought","USA",9,8097669.45,37728
4037,"Earthquake","Chile",9,2887001.45,42251
11512,"Hurricane","India",9,11584122.61,52809
1273,"Hurricane","Chile",9,8778202.21,32907
11529,"Earthquake","Chile",9,5551340.58,25955
11533,"Volcanic Eruption","USA",9,11300521.88,51499
402,"Flood","Italy",9,7466808.79,38768
1279,"Flood","Japan",9,10970262.19,41386
4071,"Flood","Japan",9,3503490.84,44806
1280,"Earthquake","Turkey",9,3479965.76,42242
11563,"Wildfire","Italy",9,18192896.16,72124
4080,"Landslide","Chile",9,4312208.37,37030
11572,"Landslide","India",9,2786493.97,41505
11574,"Hurricane","India",9,3856868.71,52989
11575,"Hurricane","Indonesia",9,7636401.09,50862
404,"Wildfire","Philippines",9,4679329.85,44931
11581,"Flood","Indonesia",9,8422643.11,46688
4091,"Volcanic Eruption","Indonesia",9,7948932.87,38660
4094,"Landslide","Turkey",9,11877911.49,45296
11606,"Flood","USA",9,5935352.42,48832
11615,"Wildfire","Japan",9,10115359.98,47271
11621,"Earthquake","Japan",9,4504098.28,43609
4102,"Landslide","Indonesia",9,13537647.14,47249
11635,"Drought","Philippines",9,12145396.91,47601
11648,"Hurricane","Philippines",9,11136015.65,45279
11652,"Landslide","USA",9,16312110.9,61266
11660,"Volcanic Eruption","India",9,8130300.97,42034
4108,"Wildfire","USA",9,4481028.56,36549
11681,"Landslide","Japan",9,10660837.85,46160
11686,"Flood","Chile",9,13150133.82,56030
11687,"Earthquake","Indonesia",9,6824001.24,46401
1285,"Hurricane","Italy",9,2916572.3,51614
11706,"Landslide","Italy",9,11951726.85,40408
11709,"Landslide","Japan",9,4157636.48,46843
11717,"Volcanic Eruption","USA",9,14061541.69,52483
4135,"Volcanic Eruption","Indonesia",9,6721394.29,54238
11732,"Drought","Chile",9,4072008.77,50043
11743,"Hurricane","Italy",9,7602743.74,32159
11745,"Drought","Chile",9,4602389.62,60571
11754,"Earthquake","USA",9,5918916.54,46385
11756,"Volcanic Eruption","Philippines",9,2318617.37,37894
11757,"Flood","Philippines",9,17364650.07,58244
11765,"Flood","Italy",9,10949160.02,63115
4146,"Hurricane","Chile",9,9455764.75,50404
11770,"Volcanic Eruption","Chile",9,3984135.46,28535
11773,"Hurricane","Italy",9,6447040.64,65069
428,"Flood","Turkey",9,8040632.13,54168
11785,"Volcanic Eruption","Philippines",9,8442671.62,38404
4152,"Volcanic Eruption","Indonesia",9,13072222.33,49853
11795,"Drought","Japan",9,10588005.05,40202
11799,"Wildfire","Indonesia",9,11214309.5,49059
11800,"Flood","USA",9,8425146.01,52218
4154,"Hurricane","Philippines",9,6227508.38,39693
11804,"Volcanic Eruption","USA",9,11815907.91,45628
11812,"Volcanic Eruption","Italy",9,13818417.18,52767
11818,"Landslide","Italy",9,12405559.61,45511
11824,"Volcanic Eruption","Chile",9,14610329.33,50382
11827,"Landslide","Japan",9,6460114.4,48237
1298,"Wildfire","Indonesia",9,11901090.37,51056
11842,"Earthquake","Turkey",9,9930373.52,46086
1299,"Drought","Indonesia",9,12983869.25,48629
11857,"Landslide","India",9,9636947.83,43532
4171,"Drought","Japan",9,12207860.37,43407
4176,"Hurricane","USA",9,15284589.77,57358
4184,"Landslide","India",9,12354198.07,55845
11882,"Hurricane","Chile",9,7720944.21,25998
11885,"Flood","Turkey",9,8229200.38,41482
11887,"Earthquake","Indonesia",9,7452250.64,40133
11900,"Landslide","Chile",9,6962160.59,37341
4185,"Wildfire","USA",9,8178017.54,44343
11916,"Earthquake","India",9,8789876.91,43026
11919,"Volcanic Eruption","Chile",9,6242409.82,34884
4190,"Wildfire","Indonesia",9,10444938.68,50724
11923,"Hurricane","Chile",9,11890457.25,51130
11925,"Earthquake","Indonesia",9,5714184.87,40834
11935,"Hurricane","Chile",9,6792460.83,47422
4206,"Earthquake","India",9,3364514.38,29957
437,"Landslide","Indonesia",9,5084792.75,42461
4222,"Wildfire","Japan",9,6808087.46,45008
11959,"Volcanic Eruption","Japan",9,11077662.2,40110
11970,"Landslide","Chile",9,14822617.38,61439
11980,"Hurricane","India",9,8094941.44,52374
11995,"Landslide","USA",9,11319339.3,53376
4243,"Earthquake","India",9,9256361.37,34661
4247,"Volcanic Eruption","Philippines",9,4143674.03,22224
12011,"Hurricane","USA",9,7361063.55,35230
4250,"Landslide","Japan",9,13360418.35,46889
12019,"Drought","Chile",9,5861925.87,33556
12026,"Earthquake","Philippines",9,7893318.69,31782
12027,"Landslide","India",9,7830328.19,47438
12032,"Earthquake","Chile",9,11809844.48,49575
12035,"Volcanic Eruption","Philippines",9,6548601.54,35503
12037,"Volcanic Eruption","Philippines",9,3090818.54,45057
12042,"Wildfire","Japan",9,8027950.33,32695
4258,"Landslide","Philippines",9,8309317.99,36196
120,"Landslide","Turkey",9,10907219.67,53874
1310,"Landslide","Chile",9,10273722.82,35864
12087,"Landslide","Japan",9,4293588.73,44456
12093,"Earthquake","Chile",9,8824934.45,46481
4272,"Hurricane","Turkey",9,5554522.65,58896
4273,"Landslide","Indonesia",9,13742603.59,62563
12119,"Landslide","Philippines",9,5106084.01,38017
12121,"Flood","USA",9,4331246.76,36143
1319,"Earthquake","Philippines",9,10873167.91,48950
443,"Volcanic Eruption","Italy",9,13331687.23,48968
12154,"Hurricane","Chile",9,5259878.34,39866
12181,"Flood","Italy",9,11040261.65,43767
12185,"Earthquake","Chile",9,13468444.6,56054
31,"Volcanic Eruption","Japan",9,5238426.38,27265
12197,"Landslide","Chile",9,3310614.45,57891
12198,"Flood","USA",9,4315291.78,38527
4297,"Hurricane","India",9,2677794.6,52705
12206,"Flood","Philippines",9,9633141.74,56587
12207,"Flood","USA",9,11532177.69,61346
4298,"Drought","Turkey",9,11448733.81,45349
4300,"Wildfire","Turkey",9,2998672.62,40089
4301,"Volcanic Eruption","Italy",9,10668635.47,38557
12222,"Volcanic Eruption","Turkey",9,3909458.62,43513
12224,"Volcanic Eruption","Turkey",9,7865954.89,28372
12230,"Landslide","Italy",9,6038838.17,44633
12232,"Earthquake","Japan",9,9381047.48,51954
12256,"Earthquake","Indonesia",9,6238267.05,38493
4315,"Flood","Philippines",9,4456750.32,34570
12264,"Wildfire","USA",9,10855827.11,56035
12270,"Hurricane","Chile",9,9127683.12,47562
12272,"Flood","Chile",9,6643969.46,46805
4317,"Hurricane","Indonesia",9,7217245.69,32813
12292,"Drought","Turkey",9,7181119.73,52927
4319,"Earthquake","Indonesia",9,3095152.29,34251
1335,"Drought","Turkey",9,8223489.02,35782
12304,"Landslide","Japan",9,8282995.06,46257
12321,"Wildfire","India",9,15488953.29,53011
12332,"Landslide","Turkey",9,7172925.32,31035
19998,"Hurricane","Philippines",8,8518260.66,44663
13390,"Drought","India",8,3388645.73,45941
1,"Wildfire","Chile",8,2768213.39,31104
4,"Drought","Chile",8,1827703.09,31191
5,"Volcanic Eruption","Turkey",8,13435921.49,46284
17579,"Flood","Indonesia",8,11016480.27,48131
19274,"Wildfire","USA",8,8652549.23,40777
15,"Wildfire","Philippines",8,1708024.74,20242
37,"Drought","Japan",8,10070884.25,42581
46,"Volcanic Eruption","India",8,6283324.11,22633
54,"Earthquake","USA",8,10060629.24,36692
59,"Earthquake","Italy",8,13527959.06,52641
72,"Earthquake","Turkey",8,8799809.93,38166
74,"Earthquake","India",8,12463840.95,42059
87,"Hurricane","Italy",8,9051706.22,33395
89,"Earthquake","India",8,10678484.52,45063
105,"Drought","Chile",8,12294720.72,42863
111,"Hurricane","Italy",8,9450210.8,48499
112,"Landslide","Philippines",8,3124110.98,28749
117,"Earthquake","Chile",8,10523392.19,39539
121,"Volcanic Eruption","Japan",8,8278409.03,38140
134,"Wildfire","USA",8,8795174.76,36828
173,"Hurricane","India",8,10056500.41,36770
204,"Landslide","Japan",8,4829635.53,40605
210,"Volcanic Eruption","Japan",8,3262781.77,41706
227,"Wildfire","Chile",8,14050428.53,48982
232,"Drought","Italy",8,8933688.87,44498
242,"Flood","Chile",8,6553806.73,35212
248,"Earthquake","Japan",8,2861862.02,45456
254,"Volcanic Eruption","Indonesia",8,8412204.69,42724
258,"Hurricane","Italy",8,4380686.4,43776
267,"Wildfire","Turkey",8,7415625.63,48171
291,"Wildfire","India",8,2493691.79,30256
292,"Volcanic Eruption","India",8,4705458.31,24655
294,"Earthquake","Indonesia",8,1920926.38,31367
307,"Earthquake","Japan",8,5756863.56,40222
312,"Landslide","Japan",8,1410326.15,26760
338,"Landslide","Italy",8,7823541.24,55609
347,"Flood","Chile",8,9818987.9,34405
352,"Earthquake","Philippines",8,5169658.42,37909
373,"Landslide","Turkey",8,2668785.59,49916
375,"Landslide","Philippines",8,8831649.25,40122
440,"Earthquake","Japan",8,10320008.46,41419
448,"Volcanic Eruption","Turkey",8,3847710.05,32901
451,"Earthquake","Turkey",8,3305449.75,58225
463,"Earthquake","Italy",8,4546595.8,39501
466,"Earthquake","Indonesia",8,4954879.21,45522
478,"Volcanic Eruption","Turkey",8,6520406.11,41264
479,"Drought","Japan",8,4839198.02,40568
513,"Landslide","Italy",8,2247616.35,37899
515,"Earthquake","Japan",8,2646028.79,40329
516,"Wildfire","USA",8,4332832.95,30314
522,"Wildfire","Philippines",8,8511134.7,48378
546,"Earthquake","Philippines",8,7009367.03,35691
548,"Landslide","Turkey",8,12824934.83,47744
584,"Wildfire","Japan",8,7367257.27,48308
590,"Drought","Chile",8,6145427.95,34871
594,"Landslide","Philippines",8,5374571.8,41149
599,"Flood","India",8,12093492.11,42104
616,"Volcanic Eruption","Italy",8,4494195.18,38067
619,"Earthquake","India",8,2343251.91,41007
633,"Drought","Philippines",8,2672907.22,41963
649,"Hurricane","Chile",8,5395610.43,35213
675,"Wildfire","Italy",8,9775917.1,59987
694,"Flood","Italy",8,8586513.47,47533
705,"Wildfire","India",8,8757935.29,41692
715,"Drought","Turkey",8,6624361.63,22416
729,"Earthquake","Philippines",8,3050624.53,39163
742,"Landslide","Indonesia",8,9972082.63,40916
745,"Wildfire","Indonesia",8,8099409.8,44829
758,"Wildfire","USA",8,14146015.54,52554
764,"Wildfire","Indonesia",8,6065719.58,29726
768,"Wildfire","India",8,4937316.05,44350
790,"Landslide","Turkey",8,1972542.72,23754
819,"Drought","Philippines",8,9889362.67,44600
822,"Flood","USA",8,2211669.98,41814
829,"Drought","Italy",8,13229590.12,51014
831,"Earthquake","Chile",8,11993207.74,45345
845,"Wildfire","Chile",8,5522497.31,30173
852,"Landslide","Indonesia",8,6705732.87,55101
853,"Flood","Chile",8,3597173.6,40649
856,"Landslide","India",8,7028886.41,47312
858,"Landslide","India",8,5246350.02,31711
861,"Volcanic Eruption","Indonesia",8,4632460.89,40891
876,"Wildfire","Philippines",8,3120556.12,46515
900,"Volcanic Eruption","Indonesia",8,4761385.58,41659
904,"Landslide","Philippines",8,5049946.24,39517
907,"Landslide","Turkey",8,7663378.31,51777
922,"Volcanic Eruption","Philippines",8,4072622.72,32411
930,"Wildfire","Turkey",8,5435077.81,38762
936,"Landslide","India",8,2200226.62,42361
950,"Earthquake","Japan",8,12213905.04,50949
962,"Earthquake","India",8,9542644.74,39409
975,"Hurricane","Italy",8,9263255.71,42932
978,"Landslide","Philippines",8,3572236.05,37056
981,"Flood","Turkey",8,4459303.68,38968
1001,"Flood","Turkey",8,6326974.61,29475
1002,"Earthquake","Turkey",8,12242503.92,58645
1003,"Landslide","India",8,6989679.19,26622
1007,"Hurricane","Italy",8,11261203.34,37857
1032,"Wildfire","Italy",8,6101160.98,56272
1033,"Drought","Japan",8,7354617.73,38828
1036,"Flood","Turkey",8,5413430.89,45255
1039,"Wildfire","Turkey",8,3094810.79,40853
1045,"Wildfire","Chile",8,13182953.39,45819
1054,"Hurricane","India",8,11211995.11,41370
1067,"Volcanic Eruption","Italy",8,11527778.68,49307
1070,"Wildfire","Italy",8,3766823.86,43023
1073,"Landslide","India",8,13883496.35,48523
1090,"Volcanic Eruption","Japan",8,2868241.65,43719
1103,"Wildfire","Turkey",8,7321235.2,29927
1105,"Landslide","Indonesia",8,16248536.38,54591
1117,"Wildfire","Turkey",8,10138061.9,37252
1129,"Earthquake","Philippines",8,12364719.97,45218
1154,"Drought","Japan",8,14485017.01,52837
1155,"Hurricane","Turkey",8,8517518.32,42966
1157,"Volcanic Eruption","Indonesia",8,10176022.18,45258
1160,"Flood","Turkey",8,5845903.87,24385
1166,"Earthquake","Japan",8,11591673.61,47964
1169,"Flood","Philippines",8,4015266.53,39278
1179,"Hurricane","Indonesia",8,5794389.63,43305
1182,"Hurricane","Turkey",8,5502578.61,27084
1184,"Wildfire","Chile",8,11782773.4,39412
1191,"Wildfire","Japan",8,9694871.65,39345
1195,"Wildfire","Philippines",8,10169576.64,39583
1200,"Volcanic Eruption","Philippines",8,4673003.74,35085
1203,"Wildfire","Japan",8,7568381.75,25512
1210,"Volcanic Eruption","Japan",8,10799572.78,38554
1228,"Hurricane","India",8,7987710.28,50583
1259,"Earthquake","Turkey",8,5308547.61,39537
1272,"Flood","Indonesia",8,7209548.54,35128
1278,"Earthquake","Japan",8,3511481.25,38275
1281,"Earthquake","Italy",8,10542193.42,46532
1290,"Earthquake","India",8,7624563.06,50683
1293,"Hurricane","USA",8,4339726.0,29716
1294,"Drought","Philippines",8,13686783.17,49934
1296,"Flood","Philippines",8,8131631.89,30140
1301,"Flood","Turkey",8,5524695.02,40987
1305,"Earthquake","Philippines",8,9475514.94,32071
1320,"Hurricane","USA",8,4566875.24,40787
1324,"Flood","USA",8,8745477.66,32131
1348,"Volcanic Eruption","Philippines",8,3471473.1,31120
1365,"Drought","Japan",8,5156698.43,43738
1423,"Drought","Philippines",8,10499525.84,36688
1428,"Hurricane","Italy",8,5507933.92,40043
1434,"Flood","Chile",8,11831689.03,41635
1438,"Volcanic Eruption","India",8,4856295.6,42017
1443,"Landslide","Chile",8,3105418.55,40215
1454,"Drought","India",8,13957852.13,56691
1472,"Volcanic Eruption","Chile",8,7879672.5,55521
1486,"Drought","Japan",8,6800350.15,39666
1491,"Flood","Turkey",8,6675107.52,42922
1500,"Flood","Italy",8,4969245.58,27829
1507,"Drought","USA",8,10086238.87,35678
1525,"Flood","Philippines",8,9907448.6,42136
1526,"Landslide","Philippines",8,6353425.32,47978
1533,"Hurricane","Philippines",8,6857076.6,30762
1536,"Landslide","Italy",8,1885300.3,32964
1544,"Landslide","USA",8,6760266.09,28878
1550,"Earthquake","Japan",8,6751221.42,34833
1567,"Drought","Indonesia",8,5763373.07,36641
1580,"Volcanic Eruption","Philippines",8,8351050.87,45320
1597,"Earthquake","Indonesia",8,5550728.96,39862
1598,"Wildfire","Indonesia",8,9374214.66,38540
1604,"Landslide","USA",8,11122909.13,38357
1605,"Volcanic Eruption","India",8,2390419.92,37744
1610,"Earthquake","Chile",8,10165575.52,45165
1611,"Volcanic Eruption","USA",8,10767927.42,38507
1612,"Volcanic Eruption","Chile",8,4153972.93,42421
1641,"Earthquake","Chile",8,3769204.9,52076
1643,"Drought","Chile",8,5010241.94,41508
1655,"Flood","Philippines",8,7854369.72,37245
1662,"Drought","USA",8,8155379.12,44650
1670,"Landslide","Turkey",8,2386656.0,36302
1676,"Wildfire","Chile",8,8794121.19,35391
1679,"Earthquake","USA",8,11255037.36,42299
1685,"Hurricane","Japan",8,4952325.38,40538
1686,"Volcanic Eruption","Philippines",8,1201574.41,22068
1688,"Drought","Turkey",8,9185504.25,36965
1690,"Earthquake","India",8,3088617.26,34570
1721,"Drought","Chile",8,10465631.45,38058
1724,"Flood","Philippines",8,4160301.62,46263
1738,"Drought","Philippines",8,4147523.53,45806
1760,"Landslide","Indonesia",8,7148501.95,40458
1775,"Landslide","Japan",8,10473458.08,41084
1778,"Hurricane","Philippines",8,6322745.99,35831
1799,"Hurricane","Philippines",8,13081526.33,44725
1818,"Drought","Indonesia",8,3647740.91,33918
1823,"Volcanic Eruption","Italy",8,3452824.03,47290
1845,"Volcanic Eruption","Turkey",8,6880848.55,50257
1869,"Hurricane","Indonesia",8,6736166.52,36628
1890,"Drought","Chile",8,2203189.75,41493
1892,"Volcanic Eruption","USA",8,9251704.65,37541
1893,"Earthquake","Indonesia",8,4542648.26,40904
1895,"Drought","USA",8,4482977.55,34386
1897,"Landslide","Chile",8,9947840.69,40558
1901,"Wildfire","Chile",8,1823600.57,23193
1902,"Flood","USA",8,8644035.47,37013
1905,"Volcanic Eruption","Japan",8,6705486.09,24747
1919,"Landslide","India",8,3224772.35,32188
1922,"Hurricane","Chile",8,7769881.89,35332
1956,"Volcanic Eruption","Philippines",8,3631802.89,36553
1964,"Landslide","Italy",8,3326029.8,48766
1973,"Earthquake","Turkey",8,5389349.47,42091
1989,"Landslide","USA",8,3400851.39,30101
1995,"Drought","India",8,11156346.77,41763
2019,"Flood","Chile",8,2167511.57,37814
2039,"Drought","India",8,6971449.07,63363
2044,"Wildfire","Indonesia",8,5476238.25,41527
2053,"Wildfire","Philippines",8,2431992.14,46391
2059,"Wildfire","Japan",8,8978176.09,38879
2078,"Landslide","Italy",8,13487721.89,46427
2130,"Wildfire","Philippines",8,2852238.96,43267
2134,"Volcanic Eruption","Turkey",8,7606753.3,40270
2145,"Earthquake","India",8,5064052.23,37791
2146,"Hurricane","Indonesia",8,5714188.14,29587
2157,"Drought","Japan",8,5893785.11,44430
2166,"Volcanic Eruption","Italy",8,6469599.22,37157
2168,"Drought","Chile",8,3798209.58,28145
2187,"Wildfire","Japan",8,3179896.44,39260
2188,"Landslide","USA",8,6298686.39,47830
2207,"Earthquake","Indonesia",8,10057014.01,40496
2210,"Wildfire","Italy",8,2397334.41,42219
2212,"Wildfire","India",8,4354132.28,45152
2218,"Volcanic Eruption","Chile",8,9048058.76,36695
2220,"Drought","Philippines",8,4459816.85,47343
2246,"Flood","Turkey",8,2059983.04,40127
2259,"Earthquake","Philippines",8,4146025.61,34910
2270,"Flood","Indonesia",8,6061059.78,43237
2277,"Hurricane","Italy",8,4421757.23,50795
2284,"Flood","Turkey",8,4611035.31,40506
2285,"Drought","Italy",8,12383340.55,47474
2290,"Flood","USA",8,4549063.24,32172
2319,"Drought","Italy",8,6677343.4,43792
2323,"Hurricane","Indonesia",8,6054674.05,26135
2325,"Earthquake","Philippines",8,8482113.8,49251
2331,"Wildfire","Indonesia",8,10726205.95,40664
2337,"Drought","Japan",8,6354427.87,25338
2351,"Landslide","Indonesia",8,7053117.83,37175
2360,"Landslide","Chile",8,3717297.96,19887
